timestamp,tasks,stress,sleep,deadline,postureScore,cognitiveLoad,improvedLoad,risk,suggestion
2026-05-27 22:52:45.314831,6,6,6,7,9,88.4,62.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:52:47.372197,6,6,6,7,9,88.4,56.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:52:49.324473,6,6,6,7,9,88.4,49.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:52:51.311948,6,6,6,7,9,88.4,57.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:52:53.391385,6,6,6,7,9,88.4,60.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:52:55.370747,6,6,6,7,9,88.4,53.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:52:57.504507,6,6,6,7,9,88.4,59.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:52:59.314657,6,6,6,7,9,88.4,65.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:53:01.295586,6,6,6,7,9,88.4,60.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:53:03.324197,6,6,6,7,9,88.4,54.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:53:05.351425,6,6,6,7,9,88.4,49.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:53:07.284216,6,6,6,7,9,88.4,60.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:53:09.322071,6,6,6,7,9,88.4,52.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:53:11.292952,6,6,6,7,9,88.4,58.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:53:13.301899,6,6,6,7,9,88.4,63.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:53:15.299917,6,6,6,7,9,88.4,58.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:53:17.436544,6,6,6,7,9,88.4,54.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-27 22:53:19.319673,6,6,6,7,9,88.4,68.39,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:01.216340,6,6,6,7,5,95.6,74.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:03.093985,6,6,6,7,5,95.6,55.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:05.154604,6,6,6,7,5,95.6,63.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:07.082155,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:09.075773,6,6,6,7,5,95.6,68.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:11.210877,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:13.081102,6,6,6,7,5,95.6,72.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:15.195852,6,6,6,7,5,95.6,66.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:17.096469,6,6,6,7,5,95.6,70.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:19.095523,6,6,6,7,5,95.6,66.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:21.136279,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:23.102436,6,6,6,7,5,95.6,75.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:25.096217,6,6,6,7,5,95.6,60.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:27.071473,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:29.086919,6,6,6,7,5,95.6,73.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:31.092951,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:33.085685,6,6,6,7,5,95.6,63.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:35.079998,6,6,6,7,5,95.6,64.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:37.080421,6,6,6,7,5,95.6,56.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:39.072094,6,6,6,7,5,95.6,71.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:41.093252,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:43.121340,6,6,6,7,5,95.6,74.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:45.095320,6,6,6,7,5,95.6,75.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:47.078903,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:49.211884,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:51.139753,6,6,6,7,5,95.6,70.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:54.070018,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:55.362150,6,6,6,7,5,95.6,71.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:57.207141,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:45:59.094750,6,6,6,7,5,95.6,55.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:01.076875,6,6,6,7,5,95.6,56.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:03.083719,6,6,6,7,5,95.6,73.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:05.104627,6,6,6,7,5,95.6,56.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:07.246683,6,6,6,7,5,95.6,55.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:09.159355,6,6,6,7,5,95.6,66.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:11.285670,6,6,6,7,5,95.6,68.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:13.296768,6,6,6,7,5,95.6,75.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:15.256167,6,6,6,7,5,95.6,68.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:17.252698,6,6,6,7,5,95.6,72.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:19.247153,6,6,6,7,5,95.6,68.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:21.255035,6,6,6,7,5,95.6,72.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:23.093220,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:25.079125,6,6,6,7,5,95.6,68.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:27.115846,6,6,6,7,5,95.6,68.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:29.111914,6,6,6,7,5,95.6,57.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:31.104395,6,6,6,7,5,95.6,55.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:33.119366,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:35.111797,6,6,6,7,5,95.6,64.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:37.132727,6,6,6,7,5,95.6,57.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:39.072249,6,6,6,7,5,95.6,57.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:41.103509,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:43.096360,6,6,6,7,5,95.6,60.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:45.098409,6,6,6,7,5,95.6,70.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:47.109704,6,6,6,7,5,95.6,71.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:49.107925,6,6,6,7,5,95.6,75.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:51.103672,6,6,6,7,5,95.6,68.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:53.284633,6,6,6,7,5,95.6,70.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:55.052021,6,6,6,7,5,95.6,68.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:57.105630,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:46:59.113878,6,6,6,7,5,95.6,73.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:01.086050,6,6,6,7,5,95.6,73.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:03.247605,6,6,6,7,5,95.6,68.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:05.260174,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:07.247852,6,6,6,7,5,95.6,69.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:09.276704,6,6,6,7,5,95.6,67.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:11.316662,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:13.271194,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:15.266787,6,6,6,7,5,95.6,69.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:17.263228,6,6,6,7,5,95.6,71.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:19.291093,6,6,6,7,5,95.6,75.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:21.258739,6,6,6,7,5,95.6,64.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:23.276783,6,6,6,7,5,95.6,73.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:25.258642,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:27.294914,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:29.226324,6,6,6,7,5,95.6,66.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:31.252192,6,6,6,7,5,95.6,70.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:33.261920,6,6,6,7,5,95.6,63.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:35.269726,6,6,6,7,5,95.6,65.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:37.277676,6,6,6,7,5,95.6,72.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:39.270310,6,6,6,7,5,95.6,55.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:41.274056,6,6,6,7,5,95.6,55.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:43.259406,6,6,6,7,5,95.6,55.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:45.280895,6,6,6,7,5,95.6,56.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:47.275367,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:49.265235,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:51.245341,6,6,6,7,5,95.6,74.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:53.256140,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:55.263776,6,6,6,7,5,95.6,71.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:57.320065,6,6,6,7,5,95.6,73.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:47:59.281646,6,6,6,7,5,95.6,65.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:01.274154,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:03.301468,6,6,6,7,5,95.6,66.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:05.278067,6,6,6,7,5,95.6,63.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:07.271070,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:09.259127,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:11.274402,6,6,6,7,5,95.6,63.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:13.252203,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:15.277253,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:17.279453,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:19.255338,6,6,6,7,5,95.6,57.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:21.262326,6,6,6,7,5,95.6,71.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:23.278995,6,6,6,7,5,95.6,63.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:25.260826,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:27.270336,6,6,6,7,5,95.6,71.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:29.276585,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:31.274866,6,6,6,7,5,95.6,57.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:33.270890,6,6,6,7,5,95.6,67.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:35.268696,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:37.279628,6,6,6,7,5,95.6,57.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:39.282660,6,6,6,7,5,95.6,73.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:41.291916,6,6,6,7,5,95.6,74.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:43.275146,6,6,6,7,5,95.6,56.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:45.269195,6,6,6,7,5,95.6,70.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:47.269523,6,6,6,7,5,95.6,56.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:49.266359,6,6,6,7,5,95.6,63.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:51.240223,6,6,6,7,5,95.6,73.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:53.276188,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:55.286650,6,6,6,7,5,95.6,74.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:57.250667,6,6,6,7,5,95.6,70.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:48:59.271031,6,6,6,7,5,95.6,67.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:01.359420,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:03.263262,6,6,6,7,5,95.6,65.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:05.277051,6,6,6,7,5,95.6,60.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:07.287921,6,6,6,7,5,95.6,66.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:09.259987,6,6,6,7,5,95.6,56.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:11.246227,6,6,6,7,5,95.6,71.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:13.241852,6,6,6,7,5,95.6,69.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:15.281869,6,6,6,7,5,95.6,75.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:17.275456,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:19.276498,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:21.332737,6,6,6,7,5,95.6,74.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:23.400391,6,6,6,7,5,95.6,56.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:25.342544,6,6,6,7,5,95.6,56.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:27.056456,6,6,6,7,5,95.6,66.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:29.081884,6,6,6,7,5,95.6,57.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:31.065765,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:33.102923,6,6,6,7,5,95.6,72.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:35.091270,6,6,6,7,5,95.6,66.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:37.087776,6,6,6,7,5,95.6,75.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:39.078388,6,6,6,7,5,95.6,74.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:41.090617,6,6,6,7,5,95.6,63.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:43.096837,6,6,6,7,5,95.6,72.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:45.058712,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:47.114453,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:49.086522,6,6,6,7,5,95.6,57.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:51.070046,6,6,6,7,5,95.6,64.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:53.051836,6,6,6,7,5,95.6,72.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:55.077770,6,6,6,7,5,95.6,69.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:57.068549,6,6,6,7,5,95.6,57.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:49:59.069953,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:01.057625,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:03.076154,6,6,6,7,5,95.6,75.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:05.096575,6,6,6,7,5,95.6,63.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:07.091233,6,6,6,7,5,95.6,70.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:09.070900,6,6,6,7,5,95.6,72.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:11.095523,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:13.076436,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:15.078185,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:17.062537,6,6,6,7,5,95.6,69.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:19.085722,6,6,6,7,5,95.6,68.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:21.067041,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:23.075129,6,6,6,7,5,95.6,62.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:25.084884,6,6,6,7,5,95.6,61.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:27.099063,6,6,6,7,5,95.6,74.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:29.073471,6,6,6,7,5,95.6,67.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:31.050341,6,6,6,7,5,95.6,57.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:33.079229,6,6,6,7,5,95.6,74.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:35.100445,6,6,6,7,5,95.6,70.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:37.066398,6,6,6,7,5,95.6,66.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:39.077586,6,6,6,7,5,95.6,75.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:41.079143,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:43.076318,6,6,6,7,5,95.6,64.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:45.080176,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:47.081924,6,6,6,7,5,95.6,69.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:49.073492,6,6,6,7,5,95.6,65.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:51.072802,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:53.067661,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:55.067029,6,6,6,7,5,95.6,65.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:57.436599,6,6,6,7,5,95.6,59.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:50:59.097787,6,6,6,7,5,95.6,69.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:51:03.589609,6,6,6,7,5,95.6,58.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:51:03.599360,6,6,6,7,5,95.6,65.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:51:05.206355,6,6,6,7,5,95.6,71.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
2026-05-30 00:51:07.067668,6,6,6,7,5,95.6,67.6,High Overload,"You are overloaded. Focus on urgent tasks first, take break, adjust posture."
